deal_id,file,published,date_source,topics,crosswalk_conf,enrich,warnings
gates-reg-161,2018-01-01-gates-reg-161-financial-sector-deepening-tanzania-to-test.md,2018-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-064,2018-01-01-gates-reg-064-ideoorg-to-improve-marginalized-womens-access.md,2018-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-215,2018-01-01-gates-reg-215-international-bank-for-reconstruction-and-development.md,2018-01-01,source,gov.policy|finance.new|dpi.pay,high,not attempted,
gates-reg-052,2018-01-01-gates-reg-052-united-nations-capital-development-fund-to.md,2018-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-169,2018-01-01-gates-reg-169-comesa-business-council-to-develop-a.md,2018-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-178,2018-01-01-gates-reg-178-international-bank-for-reconstruction-and-development.md,2018-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-045,2018-01-01-gates-reg-045-digital-frontiers-institute-to-expand-and.md,2018-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-039,2018-01-01-gates-reg-039-university-of-cape-town-to-conduct.md,2018-01-01,source,dpi.pay|finance.new,review,not attempted,"slug inferred from ""payment""; crosswalk confidence=review"
gates-reg-037,2018-01-01-gates-reg-037-financial-sector-deepening-uganda-limited-to.md,2018-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-003,2018-01-01-gates-reg-003-african-development-bank-to-resource-the.md,2018-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-177,2019-01-01-gates-reg-177-crest-international-to-build-trusted-cybersecurity.md,2019-01-01,source,infra.cybersec|finance.new|dpi.pay,med,not attempted,
gates-reg-051,2019-01-01-gates-reg-051-brac-university-to-accelerate-research-on.md,2019-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-085,2019-01-01-gates-reg-085-pan-atlantic-university-foundation-to-enhance-the.md,2019-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-054,2019-01-01-gates-reg-054-innovations-for-poverty-action-to-fill.md,2019-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-076,2019-01-01-gates-reg-076-rockefeller-philanthropy-advisors-inc-to-provide.md,2019-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-073,2019-01-01-gates-reg-073-the-institute-of-development-studies-to.md,2019-01-01,source,dpi.id|finance.new|dpi.pay,review,not attempted,"slug inferred from ""digital id""; crosswalk confidence=review"
gates-reg-046,2019-01-01-gates-reg-046-united-nations-capital-development-fund-to.md,2019-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-011,,,,,,dropped,OUT OF SCOPE -> no record built (teen-girl health behaviours)
gates-reg-167,2019-01-01-gates-reg-167-united-nations-foundation-to-enable-better.md,2019-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-049,2020-01-01-gates-reg-049-international-bank-for-reconstruction-and-development.md,2020-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-183,2020-01-01-gates-reg-183-dfs-lab-to-identify-appropriate-ways.md,2020-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-099,2020-01-01-gates-reg-099-mozilla-foundation-to-enable-data-collection.md,2020-01-01,source,tech.ai|finance.new|dpi.pay,high,not attempted,
gates-reg-195,2020-01-01-gates-reg-195-global-forum-on-cyber-expertise-foundation.md,2020-01-01,source,infra.cybersec|finance.new|dpi.pay,high,not attempted,
gates-reg-030,2021-01-01-gates-reg-030-ethswitch-to-support-ethswitch-develop-an.md,2021-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-014,2021-01-01-gates-reg-014-mercy-corps-to-support-inclusive-bundled.md,2021-01-01,source,dpi.mis|finance.new|dpi.pay,med,not attempted,
gates-reg-203,2021-01-01-gates-reg-203-financial-sector-deepening-tanzania-to-support.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-017,2021-01-01-gates-reg-017-financial-sector-deepening-kenya-advance-the.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-018,2021-01-01-gates-reg-018-financial-sector-deepening-tanzania-to-support.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-155,2021-01-01-gates-reg-155-united-nations-capital-development-fund-to.md,2021-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-165,2021-01-01-gates-reg-165-consumers-international-to-build-capacity-of.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-110,2021-01-01-gates-reg-110-research-ict-africa-this-investment-will.md,2021-01-01,source,include.divides|finance.new|dpi.pay,high,not attempted,
gates-reg-209,2021-01-01-gates-reg-209-dfs-lab-to-support-the-emergence.md,2021-01-01,source,gov.policy|finance.new|dpi.pay,high,not attempted,
gates-reg-115,2021-01-01-gates-reg-115-international-bank-for-reconstruction-and-development.md,2021-01-01,source,infra.cybersec|finance.new|dpi.pay,high,not attempted,
gates-reg-170,2021-01-01-gates-reg-170-tufts-university-to-help-create-better.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-129,2021-01-01-gates-reg-129-financial-sector-deepening-africa-to-support.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-136,2021-01-01-gates-reg-136-innovations-for-poverty-action-to-develop.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-205,2021-01-01-gates-reg-205-international-bank-for-reconstruction-and-development.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-189,2021-01-01-gates-reg-189-financial-sector-deepening-uganda-limited-to.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-072,2022-01-01-gates-reg-072-care-to-boost-financial-resilience-and.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-038,2022-01-01-gates-reg-038-international-finance-corporation-to-improve-access.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-036,2022-01-01-gates-reg-036-financial-sector-deepening-uganda-limited-to.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-159,2022-01-01-gates-reg-159-pan-atlantic-university-foundation-to-support-the.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-042,2022-01-01-gates-reg-042-united-nations-development-programme-to-advocate.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-090,2022-01-01-gates-reg-090-international-bank-for-reconstruction-and-development.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-131,2022-01-01-gates-reg-131-united-nations-capital-development-fund-to.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-100,2022-01-01-gates-reg-100-world-health-organization-regional-office-for.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-132,2022-01-01-gates-reg-132-acioe-associates-limited-to-develop-a.md,2022-01-01,source,dpi.govtech|finance.new,med,not attempted,
gates-reg-009,2022-01-01-gates-reg-009-global-impact-to-mobilize-donor-resources.md,2022-01-01,source,include.access|finance.new,review,not attempted,"slug inferred from ""inclusive""; crosswalk confidence=review"
gates-reg-201,2022-01-01-gates-reg-201-kuunda-holdings-limited-expand-business-financing.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-112,2023-01-01-gates-reg-112-university-of-cambridge-to-build-regulatory.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-154,2023-01-01-gates-reg-154-united-nations-capital-development-fund-to.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-055,2023-01-01-gates-reg-055-deutsche-gesellschaft-fur-internationale-zusammenarbeit-giz.md,2023-01-01,source,dpi.exchange|finance.new|dpi.pay,high,not attempted,
gates-reg-122,2023-01-01-gates-reg-122-clinton-health-access-initiative-inc-to.md,2023-01-01,source,tech.innovate|finance.new|dpi.pay,review,not attempted,crosswalk confidence=review
gates-reg-137,2023-01-01-gates-reg-137-innovations-for-poverty-action-to-generate.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-208,2023-01-01-gates-reg-208-arifu-to-build-low-income-womens-skills.md,2023-01-01,source,include.divides|finance.new|dpi.pay,high,not attempted,
gates-reg-193,2023-01-01-gates-reg-193-path-to-provide-a-project-management.md,2023-01-01,source,infra.connect|finance.new,review,not attempted,"slug inferred from ""network""; crosswalk confidence=review"
gates-reg-095,2023-01-01-gates-reg-095-bceao-to-design-develop-and-deploy.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-133,2023-01-01-gates-reg-133-enhancing-financial-inclusion-advancement-ltdgte-efina.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-142,2023-01-01-gates-reg-142-innovations-for-poverty-action-to-improve.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-198,2023-01-01-gates-reg-198-financial-sector-deepening-africa-to-develop.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-143,2023-01-01-gates-reg-143-co-creation-hub-to-strengthen-the-innovation.md,2023-01-01,source,tech.industry|finance.new,high,not attempted,
gates-reg-074,2023-01-01-gates-reg-074-world-health-organization-regional-office-for.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-043,2023-01-01-gates-reg-043-dpi-centre-ltd-to-build-and.md,2023-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review
gates-reg-023,2023-01-01-gates-reg-023-path-to-support-the-acceleration-and.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-184,2024-01-01-gates-reg-184-confederation-of-financial-institutions--west-africa.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-121,2024-01-01-gates-reg-121-msc-global-consulting-private-limited-to.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-172,2024-01-01-gates-reg-172-institute-for-inclusive-digital-africa-to.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-035,2024-01-01-gates-reg-035-united-nations-capital-development-fund-to.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-033,2024-01-01-gates-reg-033-innovations-for-poverty-action-to-monitor.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-109,2024-01-01-gates-reg-109-clinton-health-access-initiative-inc-to.md,2024-01-01,source,dpi.mis|finance.new,review,not attempted,"slug inferred from the source text: ""DPI-based approach for resource tracking in the health sector""; crosswalk confidence=review"
gates-reg-216,2024-01-01-gates-reg-216-financial-sector-deepening-kenya-to-test.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-190,2024-01-01-gates-reg-190-new-york-university-to-generate-evidence.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-084,2024-01-01-gates-reg-084-international-bank-for-reconstruction-and-development.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-068,,,,,,dropped,OUT OF SCOPE -> no record built (maternal and neonatal mortality strategy)
gates-reg-147,2024-01-01-gates-reg-147-proto-to-support-lmic-regulators-to.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-116,2024-01-01-gates-reg-116-fna-to-develop-a-fraud-portal.md,2024-01-01,source,infra.cybersec|finance.new|dpi.pay,med,not attempted,
gates-reg-086,2024-01-01-gates-reg-086-regnology-ireland-ltd-to-develop-a.md,2024-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-015,,,,,,dropped,OUT OF SCOPE -> no record built (teen-girl health behaviours)
gates-reg-151,,,,,,dropped,OUT OF SCOPE -> no record built (EU development-policy research (ECDPM))
gates-reg-168,2024-01-01-gates-reg-168-dfs-lab-to-energize-and-inform.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-187,2024-01-01-gates-reg-187-intrahealth-international-inc-to-transition-community.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-104,2025-01-01-gates-reg-104-strathmore-university-to-deliver-personalized-agricultural.md,2025-01-01,source,dpi.mis|finance.new,med,not attempted,
gates-reg-158,2025-01-01-gates-reg-158-comesa-clearing-house-to-implement-tazama.md,2025-01-01,source,infra.cybersec|finance.new|dpi.pay,med,not attempted,
gates-reg-061,2025-01-01-gates-reg-061-access-to-finance-rwanda-to-provide.md,2025-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-034,2025-01-01-gates-reg-034-international-bank-for-reconstruction-and-development.md,2025-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-008,2025-01-01-gates-reg-008-arab-monetary-fund-to-support-the.md,2025-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-020,2025-01-01-gates-reg-020-financial-sector-deepening-kenya-to-support.md,2025-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-022,2025-01-01-gates-reg-022-financial-sector-deepening-tanzania-to-support.md,2025-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-027,2025-01-01-gates-reg-027-financial-sector-deepening-uganda-limited-to.md,2025-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-185,2025-01-01-gates-reg-185-comesa-clearing-house-to-support-the.md,2025-01-01,source,dpi.pay|finance.new,high,not attempted,
gates-reg-141,2025-01-01-gates-reg-141-financial-innovation-for-impact-fii-to.md,2025-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-059,2025-01-01-gates-reg-059-masakhane-research-foundation-to-develop-language.md,2025-01-01,source,tech.ai|finance.new,high,not attempted,
gates-reg-067,,,,,,dropped,OUT OF SCOPE -> no record built (health/development convening (Semafor))
gates-reg-191,2025-01-01-gates-reg-191-alliance-for-innovative-regulation-institute-the.md,2025-01-01,source,dpi.mis|finance.new|dpi.pay,high,not attempted,
gates-reg-134,2025-01-01-gates-reg-134-masakhane-research-foundation-to-catalyze-impactful.md,2025-01-01,source,tech.ai|finance.new,high,not attempted,
gates-reg-152,2025-01-01-gates-reg-152-university-of-california-berkeley-to-demonstrate.md,2025-01-01,source,gov.protect|finance.new,high,not attempted,
gates-reg-181,2025-01-01-gates-reg-181-global-development-network-to-evaluate-the.md,2025-01-01,source,dpi.exchange|finance.new,high,not attempted,
gates-reg-088,2025-01-01-gates-reg-088-the-nigerian-economic-summit-group-to.md,2025-01-01,source,dpi.pay|finance.new,med,not attempted,
gates-reg-163,2025-01-01-gates-reg-163-global-impact-to-test-applications-of.md,2025-01-01,source,dpi.exchange|finance.new,high,not attempted,
gates-reg-186,2025-01-01-gates-reg-186-gudina-tumsa-foundation-to-engage-local.md,2025-01-01,source,include.access|finance.new,review,not attempted,"slug inferred from the source text: ""equitable access to digital public infrastructure and related services""; crosswalk confidence=review"
gates-reg-162,2026-01-01-gates-reg-162-gftn-services-pte-ltd-to-support.md,2026-01-01,source,dpi.pay|finance.new,high,not attempted,
pjmf-reg-sci-africa-ai-2023,2023-01-01-pjmf-reg-sci-africa-ai-2023-grand-challenges-africa-ai-grand-challenge.md,2023-01-01,source,tech.ai|finance.new,high,not attempted,
rockefeller-reg-sat-data-ai-2022,2022-01-01-rockefeller-reg-sat-data-ai-2022-satellite-data-and-ai-for-economic.md,2022-01-01,source,data.satellite|finance.new,high,not attempted,
rockefeller-reg-dscf-2019,2019-01-01-rockefeller-reg-dscf-2019-data-science-catalytic-fund-dscf-community.md,2019-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review
pjmf-reg-dhia-global-fund-2022,2022-01-01-pjmf-reg-dhia-global-fund-2022-global-fund-digital-health-impact-accelerator.md,2022-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review
gates-reg-176,2019-01-01-gates-reg-176-advancing-fsp-objectives-through-the-east.md,2019-01-01,source,dpi.pay|finance.new,med,d-portal ok,
gates-reg-180,2020-01-01-gates-reg-180-eac-adoption-and-integration-with-sadc.md,2020-01-01,source,dpi.pay|finance.new,high,d-portal ok,
gates-reg-148,2022-01-01-gates-reg-148-east-africa-retail-mobile-money-payments.md,2022-01-01,source,dpi.pay|finance.new,high,d-portal ok,
gates-reg-150,2023-01-01-gates-reg-150-rapid-data-collection-platform.md,2023-01-01,source,gov.standards|finance.new,med,d-portal ok,
gates-reg-202,2024-01-01-gates-reg-202-advocating-accelerating-and-adapting-dpi-use.md,2024-01-01,source,dpi.govtech|finance.new,review,d-portal ok,"slug inferred from the source text: ""deploying digital public infrastructure at scale""; crosswalk confidence=review"
